       10000  0.532179188454091     
       10000  0.532175630489348     
       20000  0.531813757940068     
       30000  0.530972091666556     
       30000  0.530974993416797     
       30000  0.530973702719951     
       30000  0.530972976389353     
       30000  0.530973702719951     
       40000  0.530360105159625     
       50000  0.531586621658060     
       60000  0.531108045099942     
       70000  0.532123864779610     
       70000  0.532123864779610     
       70000  0.532123864779610     
       70000  0.532123864779610     
       80000  0.534451733570517     
       90000  0.534521411037294     
      100000  0.533837996669691     
      110000  0.534006954390224     
      120000  0.533836316159605     
      130000  0.533637453193895     
      140000  0.532634743141746     
      140000  0.532634743141746     
      150000  0.531787597077798     
      160000  0.531115416186105     
      160000  0.531139556532837     
      170000  0.531037728141173     
      170000  0.531033654350285     
      180000  0.530326488965447     
      180000  0.530350622380024     
      180000  0.530376231093153     
      190000  0.529899431088130     
      200000  0.530121426194743     
      210000  0.529157619439270     
      210000  0.529157619439270     
      220000  0.528953594776101     
      230000  0.529544536910963     
      240000  0.530467418533797     
      240000  0.530476603404215     
      240000  0.530470773784785     
      250000  0.530255895666162     
      260000  0.530879296035798     
      270000  0.531720914978794     
      270000  0.531721226825615     
      270000  0.531717433058033     
      270000  0.531728835279313     
      270000  0.531717433058033     
      280000  0.532752498877338     
      290000  0.531572504817014     
      290000  0.531571308057886     
      300000  0.531878358852397     
      310000  0.531972608153327     
      320000  0.531694862823296     
      330000  0.531019389166802     
      340000  0.529656851869439     
      340000  0.529664674138853     
      350000  0.530089184289866     
      350000  0.530094543217379     
      360000  0.529468365285512     
      370000  0.530738447321332     
      380000  0.531411494817129     
      390000  0.530688443591186     
      390000  0.530676001005571     
      400000  0.531539351432940     
      400000  0.531539667347825     
      400000  0.531534083605942     
      410000  0.531138144190288     
      420000  0.531346756214289     
      430000  0.531646290992330     
      440000  0.531635876068315     
      450000  0.530969032576579     
      450000  0.531007178008564     
      450000  0.531007178008564     
      460000  0.530546418070145     
      470000  0.531777475114635     
      480000  0.531770074232018     
      490000  0.530564419136543     
      500000  0.530974606735889     
      500000  0.530967508808026     
