5500	2	8
5500	4	1
5500	75	1
5600	0	0
5600	1	27
5600	2	3
5600	3	3
5600	76	1
5700	0	0
5700	1	25
5700	2	3
5700	3	1
5700	4	1
5700	77	1
5800	0	0
5800	1	23
5800	2	1
5800	90	1
5900	0	0
5900	1	16
5900	2	1
5900	4	1
5900	74	1
6000	0	0
6000	1	28
6000	2	5
6000	5	1
6000	89	1
6100	0	0
6100	1	16
6100	2	5
6100	75	1
6200	0	0
6200	1	23
6200	2	5
6200	3	2
6200	5	1
6200	71	1
6300	0	0
6300	1	27
6300	2	3
6300	3	1
6300	70	1
6400	0	0
6400	1	25
6400	2	5
6400	3	2
6400	75	1
6500	0	0
6500	1	21
6500	2	5
6500	3	1
6500	4	1
6500	12	1
6500	73	1
6600	0	0
6600	1	30
6600	2	5
6600	71	1
6700	0	0
6700	1	15
6700	2	3
6700	3	1
6700	79	1
6800	0	0
6800	1	29
6800	2	4
6800	85	1
6900	0	0
6900	1	27
6900	2	4
6900	3	2
6900	4	1
6900	6	1
6900	79	1
7000	0	0
7000	1	20
7000	2	1
7000	3	1
7000	4	1
7000	5	2
7000	7	1
7000	82	1
7100	0	0
7100	1	25
7100	2	4
7100	3	1
7100	5	1
7100	85	1
7200	0	0
7200	1	17
7200	2	4
7200	90	1
7300	0	0
7300	1	28
7300	2	2
7300	3	1
7300	4	1
7300	9	1
7300	80	1
7400	0	0
7400	1	17
7400	2	3
7400	3	1
7400	72	1
7500	0	0
7500	1	32
7500	2	2
7500	5	1
7500	6	1
7500	10	1
7500	76	1
7600	0	0
7600	1	17
7600	2	3
7600	3	1
7600	4	1
7600	7	1
7600	72	1
7700	0	0
7700	1	17
7700	2	3
7700	3	1
7700	4	1
7700	7	1
7700	72	1
7800	0	0
7800	1	17
7800	2	4
7800	4	1
7800	90	1
7900	0	0
7900	1	21
7900	2	4
7900	3	1
7900	78	1
8000	0	0
8000	1	22
8000	2	1
8000	3	1
8000	78	1
8100	0	0
8100	1	22
8100	2	3
8100	3	3
8100	82	1
8200	0	0
8200	1	30
8200	2	2
8200	74	1
8300	0	0
8300	1	10
8300	2	1
8300	5	1
8300	70	1
8400	0	0
8400	1	10
8400	2	1
8400	5	1
8400	70	1
8500	0	0
8500	1	29
8500	2	5
8500	89	1
8600	0	0
8600	1	20
8600	2	6
8600	3	1
8600	4	2
8600	5	1
8600	6	1
8600	90	1
8700	0	0
8700	1	30
8700	2	4
8700	3	1
8700	6	1
8700	77	1
8800	0	0
8800	1	16
8800	2	8
8800	3	2
8800	87	1
8900	0	0
8900	1	16
8900	2	6
8900	3	1
8900	6	1
8900	73	1
9000	0	0
9000	1	17
9000	2	2
9000	4	1
9000	11	1
9000	73	1
9100	0	0
9100	1	29
9100	2	8
9100	3	3
9100	5	1
9100	8	1
9100	81	1
9200	0	0
9200	1	27
9200	2	6
9200	3	2
9200	5	1
9200	7	1
9200	89	1
9300	0	0
9300	1	24
9300	2	9
9300	3	1
9300	4	1
9300	9	1
9300	80	1
9400	0	0
9400	1	18
9400	2	3
9400	4	1
9400	12	1
9400	72	1
9500	0	0
9500	1	22
9500	2	4
9500	84	1
9600	0	0
9600	1	30
9600	3	2
9600	5	1
9600	74	1
9700	0	0
9700	1	25
9700	2	2
9700	7	1
9700	74	1
9800	0	0
9800	1	23
9800	2	3
9800	3	2
9800	4	1
9800	5	1
9800	89	1
9900	0	0
9900	1	22
9900	2	3
9900	3	2
9900	81	1
10000	0	0
10000	1	15
10000	2	2
10000	3	1
10000	86	1
10100	0	0
10100	1	19
10100	2	7
10100	81	1
10200	0	0
10200	1	26
10200	2	3
10200	3	1
10200	4	1
10200	79	1
10300	0	0
10300	1	23
10300	2	3
10300	3	1
10300	20	1
10300	80	1
10400	0	0
10400	1	25
10400	2	2
10400	4	1
10400	27	1
10400	72	1
10500	0	0
10500	1	32
10500	2	5
10500	7	1
10500	8	1
10500	16	1
10500	72	1
10600	0	0
10600	1	15
10600	2	3
10600	4	1
10600	5	1
10600	86	1
10700	0	0
10700	1	36
10700	2	1
10700	3	1
10700	74	1
10800	0	0
10800	1	17
10800	2	2
10800	3	2
10800	71	1
10900	0	0
10900	1	24
10900	2	2
10900	3	2
10900	71	1
11000	0	0
11000	1	16
11000	2	4
11000	7	1
11000	70	1
11100	0	0
11100	1	17
11100	2	6
11100	3	1
11100	8	1
11100	73	1
11200	0	0
11200	1	25
11200	2	1
11200	3	2
11200	6	1
11200	81	1
11300	0	0
11300	1	13
11300	2	2
11300	76	1
11400	0	0
11400	1	18
11400	2	2
11400	3	2
11400	83	1
11500	0	0
11500	1	25
11500	2	4
11500	73	1
11600	0	0
11600	1	26
11600	3	1
11600	87	1
11700	0	0
11700	1	27
11700	2	2
11700	5	1
11700	82	1
11800	0	0
11800	1	18
11800	2	3
11800	3	1
11800	70	1
11900	0	0
11900	1	19
11900	2	4
11900	3	2
11900	70	1
12000	0	0
12000	1	19
12000	2	4
12000	71	1
12100	0	0
12100	1	24
12100	2	6
12100	73	1
12200	0	0
12200	1	15
12200	2	2
12200	3	1
12200	83	1
12300	0	0
12300	1	19
12300	2	6
12300	6	1
12300	74	1
12400	0	0
12400	1	25
12400	2	2
12400	3	1
12400	73	1
12500	0	0
12500	1	20
12500	2	5
12500	70	1
12600	0	0
12600	1	20
12600	2	5
12600	70	1
12700	0	0
12700	1	18
12700	2	5
12700	4	1
12700	75	1
12800	0	0
12800	1	27
12800	2	3
12800	73	1
12900	0	0
12900	1	14
12900	2	1
12900	3	2
12900	71	1
13000	0	0
13000	1	18
13000	2	6
13000	70	1
13100	0	0
13100	1	20
13100	2	3
13100	3	1
13100	73	1
13200	0	0
13200	1	24
13200	2	1
13200	3	2
13200	71	1
13300	0	0
13300	1	14
13300	2	3
13300	78	1
13400	0	0
13400	1	21
13400	2	3
13400	3	3
13400	71	1
13500	0	0
13500	1	21
13500	2	6
13500	3	2
13500	8	1
13500	72	1
13600	0	0
13600	1	28
13600	2	4
13600	74	1
13700	0	0
13700	1	25
13700	2	1
13700	3	1
13700	5	2
13700	75	1
13800	0	0
13800	1	17
13800	90	1
13900	0	0
13900	1	20
13900	2	2
13900	3	2
13900	6	1
13900	80	1
14000	0	0
14000	1	25
14000	2	4
14000	3	1
14000	6	1
14000	80	1
14100	0	0
14100	1	21
14100	2	3
14100	5	1
14100	81	1
14200	0	0
14200	1	20
14200	2	3
14200	3	1
14200	74	1
14300	0	0
14300	1	19
14300	2	3
14300	3	1
14300	74	1
14400	0	0
14400	1	20
14400	2	3
14400	3	1
14400	74	1
14500	0	0
14500	1	20
14500	2	3
14500	3	1
14500	74	1
14600	0	0
14600	1	20
14600	2	3
14600	3	1
14600	74	1
14700	0	0
14700	1	28
14700	2	4
14700	4	1
14700	5	1
14700	72	1
14800	0	0
14800	1	14
14800	2	5
14800	3	3
14800	4	1
14800	70	1
14900	0	0
14900	1	20
14900	2	2
14900	3	3
14900	4	1
14900	8	1
14900	75	1
15000	0	0
15000	1	20
15000	2	2
15000	3	3
15000	4	1
15000	8	1
15000	75	1
15100	0	0
15100	1	20
15100	2	2
15100	3	3
15100	4	1
15100	8	1
15100	75	1
15200	0	0
15200	1	20
15200	2	2
15200	3	3
15200	4	1
15200	8	1
15200	75	1
15300	0	0
15300	1	20
15300	2	2
15300	3	3
15300	4	1
15300	8	1
15300	75	1
15400	0	0
15400	1	20
15400	2	2
15400	3	3
15400	4	1
15400	8	1
15400	75	1
15500	0	0
15500	1	20
15500	2	2
15500	3	3
15500	4	1
15500	8	1
15500	75	1
15600	0	0
15600	1	20
15600	2	2
15600	3	3
15600	4	1
15600	8	1
15600	75	1
15700	0	0
15700	1	20
15700	2	2
15700	3	3
15700	4	1
15700	8	1
15700	75	1
15800	0	0
15800	1	28
15800	2	4
15800	3	1
15800	70	1
15900	0	0
15900	1	12
15900	2	2
15900	3	1
15900	71	1
16000	0	0
16000	1	23
16000	2	2
16000	86	1
16100	0	0
16100	1	21
16100	2	6
16100	4	1
16100	78	1
16200	0	0
16200	1	15
16200	2	4
16200	4	1
16200	87	1
16300	0	0
16300	1	22
16300	2	6
16300	3	4
16300	88	1
16400	0	0
16400	1	22
16400	2	4
16400	3	2
16400	86	1
16500	0	0
16500	1	35
16500	2	3
16500	3	1
16500	72	1
16600	0	0
16600	1	19
16600	2	5
16600	81	1
16700	0	0
16700	1	28
16700	2	4
16700	3	1
16700	84	1
16800	0	0
16800	1	15
16800	2	3
16800	74	1
16900	0	0
16900	1	16
16900	2	4
16900	3	2
16900	4	1
16900	81	1
17000	0	0
17000	1	20
17000	2	2
17000	3	1
17000	4	1
17000	7	1
17000	87	1
17100	0	0
17100	1	13
17100	2	3
17100	3	1
17100	73	1
17200	0	0
17200	1	26
17200	2	2
17200	71	1
17300	0	0
17300	1	27
17300	2	2
17300	3	1
17300	75	1
17400	0	0
17400	1	27
17400	2	5
17400	3	2
17400	71	1
17500	0	0
17500	1	23
17500	2	4
17500	3	1
17500	78	1
17600	0	0
17600	1	23
17600	2	5
17600	81	1
17700	0	0
17700	1	24
17700	2	7
17700	3	2
17700	73	1
17800	0	0
17800	1	17
17800	2	6
17800	3	1
17800	4	1
17800	9	1
17800	82	1
17900	0	0
17900	1	25
17900	2	3
17900	79	1
18000	0	0
18000	1	22
18000	2	4
18000	77	1
18100	0	0
18100	1	20
18100	2	2
18100	4	1
18100	7	1
18100	81	1
18200	0	0
18200	1	15
18200	2	4
18200	3	1
18200	4	2
18200	86	1
18300	0	0
18300	1	24
18300	2	6
18300	4	1
18300	5	1
18300	77	1
18400	0	0
18400	1	23
18400	2	3
18400	73	1
18500	0	0
18500	1	21
18500	2	3
18500	3	2
18500	4	3
18500	78	1
18600	0	0
18600	1	23
18600	2	5
18600	77	1
18700	0	0
18700	1	24
18700	2	3
18700	4	1
18700	70	1
18800	0	0
18800	1	23
18800	2	6
18800	80	1
18900	0	0
18900	1	14
18900	2	1
18900	83	1
19000	0	0
19000	1	15
19000	2	2
19000	3	3
19000	6	1
19000	70	1
19100	0	0
19100	1	25
19100	2	4
19100	72	1
19200	0	0
19200	1	17
19200	2	4
19200	5	1
19200	76	1
19300	0	0
19300	1	18
19300	2	4
19300	84	1
19400	0	0
19400	1	28
19400	2	5
19400	3	1
19400	85	1
19500	0	0
19500	1	21
19500	2	2
19500	82	1
19600	0	0
19600	1	18
19600	2	2
19600	6	1
19600	76	1
19700	0	0
19700	1	29
19700	2	3
19700	3	2
19700	10	1
19700	79	1
19800	0	0
19800	1	15
19800	2	2
19800	3	1
19800	73	1
19900	0	0
19900	1	23
19900	2	5
19900	3	2
19900	6	1
19900	7	1
19900	83	1
20000	0	0
20000	1	20
20000	2	4
20000	3	5
20000	6	1
20000	84	1
20100	0	0
20100	1	14
20100	2	6
20100	3	2
20100	5	1
20100	7	1
20100	81	1
20200	0	0
20200	1	24
20200	2	6
20200	3	1
20200	74	1
20300	0	0
20300	1	32
20300	2	1
20300	3	1
20300	5	1
20300	6	1
20300	85	1
20400	0	0
20400	1	15
20400	2	5
20400	3	1
20400	81	1
20500	0	0
20500	1	21
20500	2	5
20500	70	1
20600	0	0
20600	1	19
20600	2	6
20600	71	1
20700	0	0
20700	1	19
20700	2	6
20700	71	1
20800	0	0
20800	1	21
20800	2	2
20800	73	1
20900	0	0
20900	1	24
20900	2	4
20900	75	1
21000	0	0
21000	1	20
21000	2	3
21000	3	1
21000	4	2
21000	75	1
21100	0	0
21100	1	25
21100	2	1
21100	75	1
21200	0	0
21200	1	15
21200	2	3
21200	3	1
21200	81	1
21300	0	0
21300	1	15
21300	2	2
21300	3	1
21300	5	1
21300	83	1
21400	0	0
21400	1	13
21400	2	2
21400	3	4
21400	5	1
21400	88	1
21500	0	0
21500	1	26
21500	2	1
21500	3	1
21500	4	1
21500	83	1
21600	0	0
21600	1	20
21600	2	2
21600	3	2
21600	73	1
21700	0	0
21700	1	19
21700	2	3
21700	81	1
21800	0	0
21800	1	11
21800	2	3
21800	81	1
21900	0	0
21900	1	21
21900	2	6
21900	3	1
21900	4	1
21900	76	1
22000	0	0
22000	1	27
22000	3	2
22000	4	1
22000	7	1
22000	70	1
22100	0	0
22100	1	17
22100	3	1
22100	4	2
22100	75	1
22200	0	0
22200	1	22
22200	2	3
22200	3	2
22200	78	1
22300	0	0
22300	1	30
22300	2	5
22300	81	1
22400	0	0
22400	1	18
22400	2	3
22400	4	1
22400	80	1
22500	0	0
22500	1	24
22500	2	3
22500	3	1
22500	75	1
22600	0	0
22600	1	24
22600	2	3
22600	3	2
22600	4	2
22600	5	1
22600	70	1
22700	0	0
22700	1	21
22700	2	5
22700	6	1
22700	76	1
22800	0	0
22800	1	16
22800	2	3
22800	73	1
22900	0	0
22900	1	19
22900	2	3
22900	4	1
22900	74	1
23000	0	0
23000	1	18
23000	2	2
23000	3	3
23000	4	1
23000	13	1
23000	73	1
23100	0	0
23100	1	29
23100	2	4
23100	4	1
23100	5	1
23100	9	1
23100	76	1
23200	0	0
23200	1	30
23200	2	7
23200	78	1
23300	0	0
23300	1	30
23300	2	4
23300	8	1
23300	80	1
23400	0	0
23400	1	31
23400	2	3
23400	3	3
23400	81	1
23500	0	0
23500	1	18
23500	2	2
23500	3	3
23500	4	1
23500	79	1
23600	0	0
23600	1	25
23600	2	2
23600	3	2
23600	79	1
23700	0	0
23700	1	18
23700	2	5
23700	3	1
23700	76	1
23800	0	0
23800	1	19
23800	2	5
23800	3	2
23800	72	1
23900	0	0
23900	1	21
23900	2	7
23900	3	1
23900	4	1
23900	5	1
23900	84	1
24000	0	0
24000	1	21
24000	2	2
24000	4	2
24000	80	1
24100	0	0
24100	1	20
24100	2	2
24100	3	1
24100	4	1
24100	81	1
24200	0	0
24200	1	21
24200	2	9
24200	3	3
24200	6	1
24200	88	1
24300	0	0
24300	1	20
24300	2	3
24300	76	1
24400	0	0
24400	1	20
24400	2	2
24400	70	1
24500	0	0
24500	1	32
24500	2	2
24500	82	1
24600	0	0
24600	1	19
24600	2	3
24600	3	2
24600	86	1
24700	0	0
24700	1	18
24700	2	3
24700	3	1
24700	76	1
24800	0	0
24800	1	25
24800	2	5
24800	7	1
24800	71	1
24900	0	0
24900	1	31
24900	2	8
24900	3	2
24900	74	1
25000	0	0
25000	1	32
25000	2	3
25000	3	1
25000	76	1
25100	0	0
25100	1	20
25100	2	2
25100	3	2
25100	4	1
25100	88	1
25200	0	0
25200	1	19
25200	2	2
25200	3	1
25200	4	1
25200	80	1
25300	0	0
25300	1	21
25300	2	3
25300	3	2
25300	70	1
25400	0	0
25400	1	13
25400	2	2
25400	76	1
25500	0	0
25500	1	22
25500	2	5
25500	5	2
25500	71	1
25600	0	0
25600	1	25
25600	2	6
25600	3	1
25600	4	1
25600	6	1
25600	77	1
25700	0	0
25700	1	31
25700	2	3
25700	3	1
25700	78	1
25800	0	0
25800	1	24
25800	2	2
25800	4	1
25800	82	1
25900	0	0
25900	1	20
25900	2	6
25900	4	1
25900	82	1
26000	0	0
26000	1	24
26000	2	7
26000	3	1
26000	71	1
26100	0	0
26100	1	14
26100	2	3
26100	3	1
26100	85	1
26200	0	0
26200	1	11
26200	2	4
26200	80	1
26300	0	0
26300	1	13
26300	2	3
26300	4	1
26300	79	1
26400	0	0
26400	1	22
26400	2	7
26400	3	1
26400	79	1
26500	0	0
26500	1	16
26500	2	3
26500	3	1
26500	74	1
26600	0	0
26600	1	27
26600	2	6
26600	71	1
26700	0	0
26700	1	22
26700	2	1
26700	3	1
26700	88	1
26800	0	0
26800	1	23
26800	2	1
26800	3	1
26800	9	1
26800	74	1
26900	0	0
26900	1	16
26900	2	2
26900	3	2
26900	6	2
26900	9	1
26900	76	1
27000	0	0
27000	1	20
27000	2	4
27000	75	1
27100	0	0
27100	1	13
27100	2	4
27100	77	1
27200	0	0
27200	1	12
27200	2	1
27200	81	1
27300	0	0
27300	1	20
27300	2	3
27300	3	1
27300	74	1
27400	0	0
27400	1	18
27400	2	7
27400	3	2
27400	78	1
27500	0	0
27500	1	15
27500	2	5
27500	3	2
27500	5	1
27500	77	1
27600	0	0
27600	1	23
27600	2	9
27600	3	2
27600	4	1
27600	78	1
27700	0	0
27700	1	23
27700	2	3
27700	3	6
27700	5	1
27700	75	1
27800	0	0
27800	1	19
27800	2	4
27800	3	1
27800	4	1
27800	6	1
27800	78	1
27900	0	0
27900	1	30
27900	2	5
27900	3	3
27900	4	1
27900	71	1
28000	0	0
28000	1	22
28000	2	4
28000	3	1
28000	71	1
28100	0	0
28100	1	18
28100	2	1
28100	4	1
28100	81	1
28200	0	0
28200	1	21
28200	2	1
28200	75	1
28300	0	0
28300	1	20
28300	2	1
28300	3	1
28300	76	1
28400	0	0
28400	1	14
28400	2	5
28400	73	1
28500	0	0
28500	1	21
28500	2	5
28500	3	1
28500	5	1
28500	72	1
28600	0	0
28600	1	25
28600	2	6
28600	3	2
28600	70	1
28700	0	0
28700	1	26
28700	2	7
28700	83	1
28800	0	0
28800	1	25
28800	2	2
28800	3	1
28800	4	1
28800	79	1
28900	0	0
28900	1	21
28900	2	1
28900	3	1
28900	78	1
29000	0	0
29000	1	21
29000	2	1
29000	3	1
29000	78	1
29100	0	0
29100	1	22
29100	2	1
29100	79	1
29200	0	0
29200	1	15
29200	2	4
29200	4	1
29200	90	1
29300	0	0
29300	1	27
29300	2	4
29300	6	1
29300	15	1
29300	86	1
29400	0	0
29400	1	16
29400	2	4
29400	6	1
29400	81	1
29500	0	0
29500	1	22
29500	2	5
29500	74	1
29600	0	0
29600	1	26
29600	2	1
29600	3	1
29600	74	1
29700	0	0
29700	1	19
29700	2	4
29700	3	4
29700	4	1
29700	5	1
29700	70	1
29800	0	0
29800	1	17
29800	2	7
29800	71	1
29900	0	0
29900	1	19
29900	75	1
30000	0	0
30000	1	19
30000	75	1
30100	0	0
30100	1	19
30100	75	1
30200	0	0
30200	1	22
30200	2	2
30200	3	1
30200	74	1
30300	0	0
30300	1	21
30300	2	6
30300	3	2
30300	4	1
30300	81	1
30400	0	0
30400	1	13
30400	2	1
30400	8	1
30400	78	1
30500	0	0
30500	1	17
30500	2	4
30500	3	3
30500	75	1
30600	0	0
30600	1	28
30600	2	4
30600	79	1
30700	0	0
30700	1	18
30700	2	1
30700	4	1
30700	76	1
30800	0	0
30800	1	19
30800	2	3
30800	7	1
30800	74	1
30900	0	0
30900	1	17
30900	2	4
30900	7	1
30900	75	1
31000	0	0
31000	1	14
31000	2	5
31000	71	1
31100	0	0
31100	1	14
31100	2	5
31100	3	1
31100	76	1
31200	0	0
31200	1	14
31200	2	5
31200	3	1
31200	76	1
31300	0	0
31300	1	20
31300	2	1
31300	3	3
31300	77	1
31400	0	0
31400	1	19
31400	2	3
31400	3	1
31400	5	1
31400	71	1
31500	0	0
31500	1	22
31500	2	1
31500	5	1
31500	15	1
31500	72	1
31600	0	0
31600	1	31
31600	2	6
31600	73	1
31700	0	0
31700	1	21
31700	2	3
31700	3	1
31700	4	3
31700	5	1
31700	6	1
31700	70	1
31800	0	0
31800	1	19
31800	2	7
31800	89	1
31900	0	0
31900	1	18
31900	2	4
31900	3	2
31900	80	1
32000	0	0
32000	1	22
32000	2	3
32000	3	1
32000	80	1
32100	0	0
32100	1	14
32100	2	1
32100	73	1
32200	0	0
32200	1	18
32200	2	3
32200	73	1
32300	0	0
32300	1	25
32300	2	4
32300	76	1
32400	0	0
32400	1	21
32400	2	2
32400	4	2
32400	9	1
32400	76	1
32500	0	0
32500	1	17
32500	2	5
32500	4	2
32500	86	1
32600	0	0
32600	1	20
32600	2	4
32600	3	1
32600	6	1
32600	77	1
32700	0	0
32700	1	13
32700	2	3
32700	3	1
32700	78	1
32800	0	0
32800	1	28
32800	2	3
32800	4	1
32800	73	1
32900	0	0
32900	1	22
32900	2	5
32900	3	1
32900	5	1
32900	70	1
33000	0	0
33000	1	21
33000	2	7
33000	3	2
33000	73	1
33100	0	0
33100	1	20
33100	2	3
33100	3	1
33100	4	1
33100	8	1
33100	84	1
33200	0	0
33200	1	25
33200	2	5
33200	89	1
33300	0	0
33300	1	27
33300	2	3
33300	3	2
33300	70	1
33400	0	0
33400	1	23
33400	2	6
33400	79	1
33500	0	0
33500	1	16
33500	2	3
33500	71	1
33600	0	0
33600	1	24
33600	2	1
33600	79	1
33700	0	0
33700	1	13
33700	2	5
33700	3	1
33700	4	2
33700	74	1
33800	0	0
33800	1	20
33800	2	3
33800	3	1
33800	4	1
33800	5	1
33800	74	1
33900	0	0
33900	1	29
33900	2	6
33900	3	1
33900	5	1
33900	81	1
34000	0	0
34000	1	16
34000	2	2
34000	7	1
34000	75	1
34100	0	0
34100	1	20
34100	2	1
34100	3	3
34100	6	1
34100	8	1
34100	72	1
34200	0	0
34200	1	24
34200	2	4
34200	3	1
34200	4	1
34200	10	1
34200	86	1
34300	0	0
34300	1	21
34300	2	6
34300	3	1
34300	7	1
34300	72	1
34400	0	0
34400	1	21
34400	2	4
34400	3	1
34400	7	1
34400	71	1
34500	0	0
34500	1	34
34500	2	6
34500	17	1
34500	75	1
34600	0	0
34600	1	27
34600	2	9
34600	3	1
34600	15	1
34600	88	1
34700	0	0
34700	1	19
34700	2	4
34700	3	1
34700	4	3
34700	90	1
34800	0	0
34800	1	27
34800	2	6
34800	4	1
34800	11	1
34800	90	1
34900	0	0
34900	1	19
34900	2	5
34900	3	1
34900	5	1
34900	71	1
35000	0	0
35000	1	29
35000	2	3
35000	3	1
35000	73	1
35100	0	0
35100	1	27
35100	2	6
35100	3	3
35100	81	1
35200	0	0
35200	1	23
35200	2	3
35200	3	2
35200	4	1
35200	5	1
35200	90	1
35300	0	0
35300	1	17
35300	2	2
35300	79	1
35400	0	0
35400	1	16
35400	2	2
35400	3	1
35400	90	1
35500	0	0
35500	1	18
35500	2	3
35500	3	2
35500	77	1
35600	0	0
35600	1	15
35600	2	3
35600	3	1
35600	77	1
35700	0	0
35700	1	18
35700	2	5
35700	3	1
35700	4	1
35700	7	1
35700	84	1
35800	0	0
35800	1	22
35800	2	4
35800	71	1
35900	0	0
35900	1	26
35900	2	3
35900	82	1
36000	0	0
36000	1	18
36000	2	5
36000	3	2
36000	70	1
36100	0	0
36100	1	29
36100	2	5
36100	74	1
36200	0	0
36200	1	18
36200	2	3
36200	3	2
36200	4	2
36200	76	1
36300	0	0
36300	1	22
36300	2	2
36300	3	2
36300	71	1
36400	0	0
36400	1	17
36400	2	4
36400	3	3
36400	70	1
36500	0	0
36500	1	30
36500	2	7
36500	3	1
36500	6	1
36500	71	1
36600	0	0
36600	1	22
36600	2	5
36600	3	2
36600	4	1
36600	78	1
36700	0	0
36700	1	10
36700	2	5
36700	3	1
36700	88	1
36800	0	0
36800	1	28
36800	2	4
36800	3	1
36800	75	1
36900	0	0
36900	1	23
36900	2	3
36900	89	1
37000	0	0
37000	1	17
37000	2	3
37000	3	1
37000	5	1
37000	72	1
37100	0	0
37100	1	15
37100	2	1
37100	5	1
37100	9	1
37100	86	1
37200	0	0
37200	1	20
37200	2	6
37200	3	1
37200	74	1
37300	0	0
37300	1	20
37300	2	3
37300	3	1
37300	6	1
37300	79	1
37400	0	0
37400	1	24
37400	5	1
37400	8	1
37400	77	1
37500	0	0
37500	1	20
37500	2	3
37500	4	1
37500	72	1
37600	0	0
37600	1	15
37600	2	4
37600	3	1
37600	4	1
37600	71	1
37700	0	0
37700	1	24
37700	2	2
37700	3	2
37700	4	1
37700	6	1
37700	75	1
37800	0	0
37800	1	25
37800	2	2
37800	3	1
37800	4	1
37800	73	1
37900	0	0
37900	1	15
37900	2	5
37900	3	3
37900	5	1
37900	73	1
38000	0	0
38000	1	27
38000	2	3
38000	3	1
38000	77	1
38100	0	0
38100	1	25
38100	2	3
38100	85	1
38200	0	0
